DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments,Year,Latitude,Longitude
"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",220101,NEWTON-WELLESLEY HOSPITAL,2014 WASHINGTON STREET,NEWTON,MA,106,18397.02,5741.29,4813.03,2015,42.3306338,-71.2464373
"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",220110,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,229,29083.51,8506.63,6640.43,2015,42.3362036,-71.1067408
"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",220116,TUFTS MEDICAL CENTER,800 WASHINGTON STREET,BOSTON,MA,82,13729.27,9535.46,7483.7,2015,42.349512,-71.063308
"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",220119,BRIGHAM AND WOMEN'S FAULKNER HOSPITAL,1153 CENTRE STREET,BOSTON,MA,110,17316.57,6384.09,5247.45,2015,42.3016411,-71.1287817
393 - OTHER DIGESTIVE SYSTEM DIAGNOSES W MCC,220031,BOSTON MEDICAL CENTER CORPORATION,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,18,24341,21006.44,19289,2015,42.334447,-71.0740118
393 - OTHER DIGESTIVE SYSTEM DIAGNOSES W MCC,220036,ST ELIZABETH'S MEDICAL CENTER,736 CAMBRIDGE STREET,BRIGHTON,MA,12,17380.17,18111.25,16338.92,2015,42.3489582,-71.1476809
393 - OTHER DIGESTIVE SYSTEM DIAGNOSES W MCC,220071,MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,BOSTON,MA,58,64985.31,18940.21,16082.6,2015,42.3631542,-71.0688334
393 - OTHER DIGESTIVE SYSTEM DIAGNOSES W MCC,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,330 BROOKLINE AVENUE,BOSTON,MA,40,21332.68,18220.68,16318.63,2015,42.3396481,-71.1050255
393 - OTHER DIGESTIVE SYSTEM DIAGNOSES W MCC,220101,NEWTON-WELLESLEY HOSPITAL,2014 WASHINGTON STREET,NEWTON,MA,13,25471.62,13147.62,11998.08,2015,42.3306338,-71.2464373
393 - OTHER DIGESTIVE SYSTEM DIAGNOSES W MCC,220110,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,31,54182.71,18001.13,15038.35,2015,42.3362036,-71.1067408
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,220002,MOUNT AUBURN HOSPITAL,330 MOUNT AUBURN STREET,CAMBRIDGE,MA,22,11032.36,8681.5,7184.5,2015,42.373977,-71.1334327
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,220011,CAMBRIDGE HEALTH ALLIANCE,1493 CAMBRIDGE STREET,CAMBRIDGE,MA,12,11277.75,10063.75,9093.5,2015,42.3748024,-71.1042804
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,220031,BOSTON MEDICAL CENTER CORPORATION,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,22,18763.86,12854.77,11107.95,2015,42.334447,-71.0740118
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,220036,ST ELIZABETH'S MEDICAL CENTER,736 CAMBRIDGE STREET,BRIGHTON,MA,11,7688.55,10502.91,9420.55,2015,42.3489582,-71.1476809
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,220071,MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,BOSTON,MA,101,37388.52,10552.41,8436.34,2015,42.3631542,-71.0688334
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,330 BROOKLINE AVENUE,BOSTON,MA,72,16606.44,10971.28,9249.88,2015,42.3396481,-71.1050255
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,220101,NEWTON-WELLESLEY HOSPITAL,2014 WASHINGTON STREET,NEWTON,MA,40,20307.08,7358.83,6638.73,2015,42.3306338,-71.2464373
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,220110,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,66,42367.23,12665.71,8418.27,2015,42.3362036,-71.1067408
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,220116,TUFTS MEDICAL CENTER,800 WASHINGTON STREET,BOSTON,MA,24,19063.88,11697.71,9769.29,2015,42.349512,-71.063308
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,220119,BRIGHAM AND WOMEN'S FAULKNER HOSPITAL,1153 CENTRE STREET,BOSTON,MA,22,19723.32,8081.41,7015.32,2015,42.3016411,-71.1287817
395 - OTHER DIGESTIVE SYSTEM DIAGNOSES W/O CC/MCC,220002,MOUNT AUBURN HOSPITAL,330 MOUNT AUBURN STREET,CAMBRIDGE,MA,13,9393.08,6115.54,5103.62,2015,42.373977,-71.1334327
395 - OTHER DIGESTIVE SYSTEM DIAGNOSES W/O CC/MCC,220071,MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,BOSTON,MA,26,22795.96,7509.23,5535.85,2015,42.3631542,-71.0688334
395 - OTHER DIGESTIVE SYSTEM DIAGNOSES W/O CC/MCC,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,330 BROOKLINE AVENUE,BOSTON,MA,22,12409.05,7966.27,6177.68,2015,42.3396481,-71.1050255
395 - OTHER DIGESTIVE SYSTEM DIAGNOSES W/O CC/MCC,220110,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,11,34017.82,7831.64,6005.09,2015,42.3362036,-71.1067408
"405 - PANCREAS, LIVER & SHUNT PROCEDURES W MCC",220071,MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,BOSTON,MA,34,161934.97,50537.29,46128.53,2015,42.3631542,-71.0688334
"405 - PANCREAS, LIVER & SHUNT PROCEDURES W MCC",220086,BETH ISRAEL DEACONESS MEDICAL CENTER,330 BROOKLINE AVENUE,BOSTON,MA,17,92887.88,55561.12,51192.59,2015,42.3396481,-71.1050255
"405 - PANCREAS, LIVER & SHUNT PROCEDURES W MCC",220110,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,24,251584.54,58556.08,53620.46,2015,42.3362036,-71.1067408
"406 - PANCREAS, LIVER & SHUNT PROCEDURES W CC",220071,MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,BOSTON,MA,57,117126.95,28390.16,25161.53,2015,42.3631542,-71.0688334
"406 - PANCREAS, LIVER & SHUNT PROCEDURES W CC",220086,BETH ISRAEL DEACONESS MEDICAL CENTER,330 BROOKLINE AVENUE,BOSTON,MA,29,58164.66,30281.76,27201.62,2015,42.3396481,-71.1050255
"406 - PANCREAS, LIVER & SHUNT PROCEDURES W CC",220110,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,39,132904.36,28958.49,25324.46,2015,42.3362036,-71.1067408
"407 - PANCREAS, LIVER & SHUNT PROCEDURES W/O CC/MCC",220071,MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,BOSTON,MA,20,82972,19374.45,17492.7,2015,42.3631542,-71.0688334
"407 - PANCREAS, LIVER & SHUNT PROCEDURES W/O CC/MCC",220110,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,15,102506.93,21535.6,15337.6,2015,42.3362036,-71.1067408
415 - CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE W/O C.D.E. W CC,220071,MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,BOSTON,MA,14,67053,19540.29,17485.43,2015,42.3631542,-71.0688334
415 - CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE W/O C.D.E. W CC,220110,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,12,89376.83,20852.92,18448.5,2015,42.3362036,-71.1067408
417 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W MCC,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,330 BROOKLINE AVENUE,BOSTON,MA,13,47457.62,26541.23,23614.46,2015,42.3396481,-71.1050255
417 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W MCC,220110,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,13,96301.31,25866.92,22905.15,2015,42.3362036,-71.1067408
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,330 BROOKLINE AVENUE,BOSTON,MA,16,28488.63,18120.38,15931.38,2015,42.3396481,-71.1050255
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,220110,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,18,76179.11,17105.67,15008.5,2015,42.3362036,-71.1067408
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,330 BROOKLINE AVENUE,BOSTON,MA,15,22249.33,13559.53,11752.33,2015,42.3396481,-71.1050255
432 - CIRRHOSIS & ALCOHOLIC HEPATITIS W MCC,220031,BOSTON MEDICAL CENTER CORPORATION,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,12,47596.75,23627.17,21049,2015,42.334447,-71.0740118
432 - CIRRHOSIS & ALCOHOLIC HEPATITIS W MCC,220071,MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,BOSTON,MA,36,93302.19,22681.64,19675.36,2015,42.3631542,-71.0688334
432 - CIRRHOSIS & ALCOHOLIC HEPATITIS W MCC,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,330 BROOKLINE AVENUE,BOSTON,MA,23,32036.48,19647.57,16449.91,2015,42.3396481,-71.1050255
432 - CIRRHOSIS & ALCOHOLIC HEPATITIS W MCC,220110,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,13,102418.85,20831.85,17659.92,2015,42.3362036,-71.1067408
433 - CIRRHOSIS & ALCOHOLIC HEPATITIS W CC,220071,MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,BOSTON,MA,21,46143.14,10195.14,8204.33,2015,42.3631542,-71.0688334
433 - CIRRHOSIS & ALCOHOLIC HEPATITIS W CC,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,330 BROOKLINE AVENUE,BOSTON,MA,19,18202.95,10814.63,8930.74,2015,42.3396481,-71.1050255
435 - MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W MCC,220071,MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,BOSTON,MA,46,64180.63,18466.33,16098.87,2015,42.3631542,-71.0688334
435 - MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W MCC,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,330 BROOKLINE AVENUE,BOSTON,MA,37,33377.54,19873.11,16869.54,2015,42.3396481,-71.1050255
435 - MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W MCC,220110,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,35,66680.11,19321.71,15773.63,2015,42.3362036,-71.1067408
436 - MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W CC,220071,MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,BOSTON,MA,27,50431.44,12451.96,10664.93,2015,42.3631542,-71.0688334
436 - MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W CC,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,330 BROOKLINE AVENUE,BOSTON,MA,21,15953.33,12992.95,10693.24,2015,42.3396481,-71.1050255
436 - MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W CC,220110,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,18,47882.28,13198.78,10528.94,2015,42.3362036,-71.1067408
438 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W MCC,220036,ST ELIZABETH'S MEDICAL CENTER,736 CAMBRIDGE STREET,BRIGHTON,MA,11,28990,19869.09,16620.27,2015,42.3489582,-71.1476809
438 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W MCC,220071,MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,BOSTON,MA,29,80281.55,23708.07,20763.72,2015,42.3631542,-71.0688334
438 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W MCC,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,330 BROOKLINE AVENUE,BOSTON,MA,25,34623.6,20493.4,17732.8,2015,42.3396481,-71.1050255
438 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W MCC,220110,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,18,76209.44,21015.78,18360.72,2015,42.3362036,-71.1067408
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,220002,MOUNT AUBURN HOSPITAL,330 MOUNT AUBURN STREET,CAMBRIDGE,MA,14,13395.64,8570.86,6433.21,2015,42.373977,-71.1334327
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,220011,CAMBRIDGE HEALTH ALLIANCE,1493 CAMBRIDGE STREET,CAMBRIDGE,MA,18,17172.72,10043.39,8651.72,2015,42.3748024,-71.1042804
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,220017,CARNEY HOSPITAL,2100 DORCHESTER AVENUE,BOSTON,MA,12,9012,9535.42,8136.5,2015,42.2774915,-71.065494
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,220031,BOSTON MEDICAL CENTER CORPORATION,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,15,13335.4,12264.53,10701.73,2015,42.334447,-71.0740118
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,220036,ST ELIZABETH'S MEDICAL CENTER,736 CAMBRIDGE STREET,BRIGHTON,MA,14,8728.64,10027.5,8705.14,2015,42.3489582,-71.1476809
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,220071,MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,BOSTON,MA,48,32726.13,9871.83,8033.75,2015,42.3631542,-71.0688334
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,330 BROOKLINE AVENUE,BOSTON,MA,33,19821.39,11799.79,9958.58,2015,42.3396481,-71.1050255
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,220101,NEWTON-WELLESLEY HOSPITAL,2014 WASHINGTON STREET,NEWTON,MA,12,21784,7067.17,5923.17,2015,42.3306338,-71.2464373
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,220110,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,36,40474.78,10454.81,7948.61,2015,42.3362036,-71.1067408
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,220116,TUFTS MEDICAL CENTER,800 WASHINGTON STREET,BOSTON,MA,18,16860.06,11569.33,9610.39,2015,42.349512,-71.063308
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,220119,BRIGHAM AND WOMEN'S FAULKNER HOSPITAL,1153 CENTRE STREET,BOSTON,MA,12,25923.67,7840.25,6625.92,2015,42.3016411,-71.1287817
440 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W/O CC/MCC,220071,MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,BOSTON,MA,14,22566.14,7156.64,5497.86,2015,42.3631542,-71.0688334
440 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W/O CC/MCC,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,330 BROOKLINE AVENUE,BOSTON,MA,17,9166.82,7958.12,6202.35,2015,42.3396481,-71.1050255
440 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W/O CC/MCC,220110,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,18,28098.17,7960.28,5414.94,2015,42.3362036,-71.1067408
440 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W/O CC/MCC,220119,BRIGHAM AND WOMEN'S FAULKNER HOSPITAL,1153 CENTRE STREET,BOSTON,MA,11,15383.45,6062.18,4361.64,2015,42.3016411,-71.1287817
"441 - DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W MCC",220031,BOSTON MEDICAL CENTER CORPORATION,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,20,30700.3,23546.3,21534.8,2015,42.334447,-71.0740118
"441 - DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W MCC",220071,MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,BOSTON,MA,59,93494.46,24867.02,22377.64,2015,42.3631542,-71.0688334
"441 - DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W MCC",220086,BETH ISRAEL DEACONESS MEDICAL CENTER,330 BROOKLINE AVENUE,BOSTON,MA,58,47954.22,23049.53,19653.55,2015,42.3396481,-71.1050255
"441 - DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W MCC",220110,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,24,67306.71,21352.79,15993.71,2015,42.3362036,-71.1067408
"441 - DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W MCC",220116,TUFTS MEDICAL CENTER,800 WASHINGTON STREET,BOSTON,MA,17,43454.06,22124.35,18990.41,2015,42.349512,-71.063308
"442 - DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W CC",220031,BOSTON MEDICAL CENTER CORPORATION,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,31,18359.52,12109.03,10670.68,2015,42.334447,-71.0740118
"442 - DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W CC",220071,MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,BOSTON,MA,68,38485.88,10239.69,8145.31,2015,42.3631542,-71.0688334
"442 - DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W CC",220086,BETH ISRAEL DEACONESS MEDICAL CENTER,330 BROOKLINE AVENUE,BOSTON,MA,50,22039.3,10917.5,8838.1,2015,42.3396481,-71.1050255
"442 - DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W CC",220110,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,21,36474.24,10213,8318.81,2015,42.3362036,-71.1067408
"443 - DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W/O CC/MCC",220071,MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,BOSTON,MA,11,29086.73,7324.82,6132.73,2015,42.3631542,-71.0688334
444 - DISORDERS OF THE BILIARY TRACT W MCC,220036,ST ELIZABETH'S MEDICAL CENTER,736 CAMBRIDGE STREET,BRIGHTON,MA,20,17734.05,17207.25,15852.95,2015,42.3489582,-71.1476809
444 - DISORDERS OF THE BILIARY TRACT W MCC,220071,MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,BOSTON,MA,36,67486.06,18502.64,16287.94,2015,42.3631542,-71.0688334
444 - DISORDERS OF THE BILIARY TRACT W MCC,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,330 BROOKLINE AVENUE,BOSTON,MA,64,24866.58,17623.72,15410.84,2015,42.3396481,-71.1050255
444 - DISORDERS OF THE BILIARY TRACT W MCC,220110,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,24,65193.17,22835.75,13558.42,2015,42.3362036,-71.1067408
445 - DISORDERS OF THE BILIARY TRACT W CC,220002,MOUNT AUBURN HOSPITAL,330 MOUNT AUBURN STREET,CAMBRIDGE,MA,17,17872.29,9674.29,8445.65,2015,42.373977,-71.1334327
445 - DISORDERS OF THE BILIARY TRACT W CC,220011,CAMBRIDGE HEALTH ALLIANCE,1493 CAMBRIDGE STREET,CAMBRIDGE,MA,13,14574.77,11084.92,9964.15,2015,42.3748024,-71.1042804
445 - DISORDERS OF THE BILIARY TRACT W CC,220036,ST ELIZABETH'S MEDICAL CENTER,736 CAMBRIDGE STREET,BRIGHTON,MA,19,17226.11,11696.21,9893.63,2015,42.3489582,-71.1476809
445 - DISORDERS OF THE BILIARY TRACT W CC,220071,MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,BOSTON,MA,49,40647.78,11286.1,9379.67,2015,42.3631542,-71.0688334
445 - DISORDERS OF THE BILIARY TRACT W CC,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,330 BROOKLINE AVENUE,BOSTON,MA,54,17308.81,12033.81,10532.93,2015,42.3396481,-71.1050255
445 - DISORDERS OF THE BILIARY TRACT W CC,220101,NEWTON-WELLESLEY HOSPITAL,2014 WASHINGTON STREET,NEWTON,MA,16,21542.38,8308.38,7371.63,2015,42.3306338,-71.2464373
445 - DISORDERS OF THE BILIARY TRACT W CC,220110,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,27,33621.33,11379.33,9760.19,2015,42.3362036,-71.1067408
445 - DISORDERS OF THE BILIARY TRACT W CC,220116,TUFTS MEDICAL CENTER,800 WASHINGTON STREET,BOSTON,MA,11,21548.36,12937.18,10901.36,2015,42.349512,-71.063308
446 - DISORDERS OF THE BILIARY TRACT W/O CC/MCC,220002,MOUNT AUBURN HOSPITAL,330 MOUNT AUBURN STREET,CAMBRIDGE,MA,13,13292.62,6931.38,5653.46,2015,42.373977,-71.1334327
446 - DISORDERS OF THE BILIARY TRACT W/O CC/MCC,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,330 BROOKLINE AVENUE,BOSTON,MA,26,10960.31,8644.08,7195.31,2015,42.3396481,-71.1050255
453 - COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W MCC,220031,BOSTON MEDICAL CENTER CORPORATION,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,12,172876.83,123490.67,120361.5,2015,42.334447,-71.0740118
454 - COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W CC,220031,BOSTON MEDICAL CENTER CORPORATION,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,19,109287.42,88018.42,85791.37,2015,42.334447,-71.0740118
454 - COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W CC,220071,MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,BOSTON,MA,13,323702.92,83556.15,80527.85,2015,42.3631542,-71.0688334
454 - COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W CC,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,330 BROOKLINE AVENUE,BOSTON,MA,18,106153.72,79685.44,73695.83,2015,42.3396481,-71.1050255
455 - COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W/O CC/MCC,220031,BOSTON MEDICAL CENTER CORPORATION,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,27,76531.33,68961.15,67096.11,2015,42.334447,-71.0740118
455 - COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W/O CC/MCC,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,330 BROOKLINE AVENUE,BOSTON,MA,15,97840.87,63172.27,60506.4,2015,42.3396481,-71.1050255
455 - COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W/O CC/MCC,220088,NEW ENGLAND BAPTIST HOSPITAL,125 PARKER HILL AVENUE,BOSTON,MA,17,59268.18,46586.94,34289,2015,42.3294377,-71.1075764
457 - SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR EXT FUS W CC,220071,MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,BOSTON,MA,22,212855.82,69974.86,63790.82,2015,42.3631542,-71.0688334
457 - SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR EXT FUS W CC,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,330 BROOKLINE AVENUE,BOSTON,MA,13,87480.46,68808.31,66120.31,2015,42.3396481,-71.1050255
457 - SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR EXT FUS W CC,220088,NEW ENGLAND BAPTIST HOSPITAL,125 PARKER HILL AVENUE,BOSTON,MA,21,90875,52614.9,51323.52,2015,42.3294377,-71.1075764
458 - SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR 9+ FUS W/O CC/MCC,220088,NEW ENGLAND BAPTIST HOSPITAL,125 PARKER HILL AVENUE,BOSTON,MA,13,76261.15,39586.92,38431.54,2015,42.3294377,-71.1075764
459 - SPINAL FUSION EXCEPT CERVICAL W MCC,220071,MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,BOSTON,MA,13,203866.31,60887.69,56825.31,2015,42.3631542,-71.0688334
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,220002,MOUNT AUBURN HOSPITAL,330 MOUNT AUBURN STREET,CAMBRIDGE,MA,25,26870.56,34325.12,32834.84,2015,42.373977,-71.1334327
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,220031,BOSTON MEDICAL CENTER CORPORATION,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,22,78102.18,45357.05,43530.23,2015,42.334447,-71.0740118
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,220071,MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,BOSTON,MA,123,116617.56,38480.46,35203.1,2015,42.3631542,-71.0688334
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,330 BROOKLINE AVENUE,BOSTON,MA,78,47987.06,41139.22,37169.81,2015,42.3396481,-71.1050255
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,220088,NEW ENGLAND BAPTIST HOSPITAL,125 PARKER HILL AVENUE,BOSTON,MA,272,47007.21,30403.14,26766.45,2015,42.3294377,-71.1075764
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,220101,NEWTON-WELLESLEY HOSPITAL,2014 WASHINGTON STREET,NEWTON,MA,90,84827.36,31606.69,28788.21,2015,42.3306338,-71.2464373
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,220110,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,134,109177.97,39162.16,36106.75,2015,42.3362036,-71.1067408
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,220116,TUFTS MEDICAL CENTER,800 WASHINGTON STREET,BOSTON,MA,70,47408.91,41796.13,38139.09,2015,42.349512,-71.063308
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,220119,BRIGHAM AND WOMEN'S FAULKNER HOSPITAL,1153 CENTRE STREET,BOSTON,MA,21,56943.71,32880.52,29052.67,2015,42.3016411,-71.1287817
462 - BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY W/O MCC,220088,NEW ENGLAND BAPTIST HOSPITAL,125 PARKER HILL AVENUE,BOSTON,MA,36,36604.83,25815.28,20361.5,2015,42.3294377,-71.1075764
462 - BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY W/O MCC,220110,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,15,112817.73,35587.53,29576.73,2015,42.3362036,-71.1067408
